Reading ;Start Time ;Duration ;Max Time ;Max ;;Average ;;Min Time ;Min;;Description ;Stop Time
326;22.5.2014 14:07:57;00:00:01;22.5.2014 14:07:57;0,000;VAC;0,000;VAC;22.5.2014 14:07:57;0,000;VAC;;22.5.2014 14:07:58
327;22.5.2014 14:07:58;00:00:01;22.5.2014 14:07:58;0,000;VAC;0,000;VAC;22.5.2014 14:07:58;0,000;VAC;;22.5.2014 14:07:59
328;22.5.2014 14:07:59;00:00:01;22.5.2014 14:07:59;0,000;VAC;0,000;VAC;22.5.2014 14:07:59;0,000;VAC;;22.5.2014 14:08:00
329;22.5.2014 14:08:00;00:00:01;22.5.2014 14:08:00;0,000;VAC;0,000;VAC;22.5.2014 14:08:00;0,000;VAC;;22.5.2014 14:08:01
330;22.5.2014 14:08:01;00:00:01;22.5.2014 14:08:01;0,000;VAC;0,000;VAC;22.5.2014 14:08:01;0,000;VAC;;22.5.2014 14:08:02
331;22.5.2014 14:08:02;00:00:01;22.5.2014 14:08:02;0,000;VAC;0,000;VAC;22.5.2014 14:08:02;0,000;VAC;;22.5.2014 14:08:03
332;22.5.2014 14:08:03;00:00:01;22.5.2014 14:08:03;0,000;VAC;0,000;VAC;22.5.2014 14:08:03;0,000;VAC;;22.5.2014 14:08:04
333;22.5.2014 14:08:04;00:00:01;22.5.2014 14:08:04;0,000;VAC;0,000;VAC;22.5.2014 14:08:04;0,000;VAC;;22.5.2014 14:08:05
334;22.5.2014 14:08:05;00:00:01;22.5.2014 14:08:05;0,000;VAC;0,000;VAC;22.5.2014 14:08:05;0,000;VAC;;22.5.2014 14:08:06
335;22.5.2014 14:08:06;00:00:01;22.5.2014 14:08:06;0,000;VAC;0,000;VAC;22.5.2014 14:08:06;0,000;VAC;;22.5.2014 14:08:07
336;22.5.2014 14:08:07;00:00:01;22.5.2014 14:08:07;0,000;VAC;0,000;VAC;22.5.2014 14:08:07;0,000;VAC;;22.5.2014 14:08:08
337;22.5.2014 14:08:08;00:00:01;22.5.2014 14:08:08;0,000;VAC;0,000;VAC;22.5.2014 14:08:08;0,000;VAC;;22.5.2014 14:08:09
338;22.5.2014 14:08:09;00:00:01;22.5.2014 14:08:09;0,000;VAC;0,000;VAC;22.5.2014 14:08:09;0,000;VAC;;22.5.2014 14:08:10
339;22.5.2014 14:08:10;00:00:01;22.5.2014 14:08:10;0,000;VAC;0,000;VAC;22.5.2014 14:08:10;0,000;VAC;;22.5.2014 14:08:11
340;22.5.2014 14:08:11;00:00:01;22.5.2014 14:08:11;0,000;VAC;0,000;VAC;22.5.2014 14:08:11;0,000;VAC;;22.5.2014 14:08:12
341;22.5.2014 14:08:12;00:00:01;22.5.2014 14:08:12;0,000;VAC;0,000;VAC;22.5.2014 14:08:12;0,000;VAC;;22.5.2014 14:08:13
342;22.5.2014 14:08:13;00:00:01;22.5.2014 14:08:13;0,000;VAC;0,000;VAC;22.5.2014 14:08:13;0,000;VAC;;22.5.2014 14:08:14
343;22.5.2014 14:08:14;00:00:01;22.5.2014 14:08:14;0,000;VAC;0,000;VAC;22.5.2014 14:08:14;0,000;VAC;;22.5.2014 14:08:15
344;22.5.2014 14:08:15;00:00:01;22.5.2014 14:08:15;0,000;VAC;0,000;VAC;22.5.2014 14:08:15;0,000;VAC;;22.5.2014 14:08:16
345;22.5.2014 14:08:16;00:00:01;22.5.2014 14:08:16;0,000;VAC;0,000;VAC;22.5.2014 14:08:16;0,000;VAC;;22.5.2014 14:08:17
346;22.5.2014 14:08:17;00:00:01;22.5.2014 14:08:17;0,000;VAC;0,000;VAC;22.5.2014 14:08:17;0,000;VAC;;22.5.2014 14:08:18
347;22.5.2014 14:08:18;00:00:01;22.5.2014 14:08:18;0,000;VAC;0,000;VAC;22.5.2014 14:08:18;0,000;VAC;;22.5.2014 14:08:19
348;22.5.2014 14:08:19;00:00:01;22.5.2014 14:08:19;0,000;VAC;0,000;VAC;22.5.2014 14:08:19;0,000;VAC;;22.5.2014 14:08:20
349;22.5.2014 14:08:20;00:00:01;22.5.2014 14:08:20;0,000;VAC;0,000;VAC;22.5.2014 14:08:20;0,000;VAC;;22.5.2014 14:08:21
350;22.5.2014 14:08:21;00:00:01;22.5.2014 14:08:21;0,000;VAC;0,000;VAC;22.5.2014 14:08:21;0,000;VAC;;22.5.2014 14:08:22
351;22.5.2014 14:08:22;00:00:01;22.5.2014 14:08:22;0,000;VAC;0,000;VAC;22.5.2014 14:08:22;0,000;VAC;;22.5.2014 14:08:23
352;22.5.2014 14:08:23;00:00:01;22.5.2014 14:08:23;0,000;VAC;0,000;VAC;22.5.2014 14:08:23;0,000;VAC;;22.5.2014 14:08:24
353;22.5.2014 14:08:24;00:00:01;22.5.2014 14:08:24;0,000;VAC;0,000;VAC;22.5.2014 14:08:24;0,000;VAC;;22.5.2014 14:08:25
354;22.5.2014 14:08:25;00:00:01;22.5.2014 14:08:25;0,000;VAC;0,000;VAC;22.5.2014 14:08:25;0,000;VAC;;22.5.2014 14:08:26
355;22.5.2014 14:08:26;00:00:01;22.5.2014 14:08:26;0,000;VAC;0,000;VAC;22.5.2014 14:08:26;0,000;VAC;;22.5.2014 14:08:27
356;22.5.2014 14:08:27;00:00:01;22.5.2014 14:08:27;0,000;VAC;0,000;VAC;22.5.2014 14:08:27;0,000;VAC;;22.5.2014 14:08:28
357;22.5.2014 14:08:28;00:00:01;22.5.2014 14:08:28;0,000;VAC;0,000;VAC;22.5.2014 14:08:28;0,000;VAC;;22.5.2014 14:08:29
358;22.5.2014 14:08:29;00:00:01;22.5.2014 14:08:29;0,000;VAC;0,000;VAC;22.5.2014 14:08:29;0,000;VAC;;22.5.2014 14:08:30
359;22.5.2014 14:08:30;00:00:01;22.5.2014 14:08:30;0,000;VAC;0,000;VAC;22.5.2014 14:08:30;0,000;VAC;;22.5.2014 14:08:31
360;22.5.2014 14:08:31;00:00:01;22.5.2014 14:08:31;0,000;VAC;0,000;VAC;22.5.2014 14:08:31;0,000;VAC;;22.5.2014 14:08:32
361;22.5.2014 14:08:32;00:00:01;22.5.2014 14:08:32;0,000;VAC;0,000;VAC;22.5.2014 14:08:32;0,000;VAC;;22.5.2014 14:08:33
362;22.5.2014 14:08:33;00:00:01;22.5.2014 14:08:33;0,000;VAC;0,000;VAC;22.5.2014 14:08:33;0,000;VAC;;22.5.2014 14:08:34
363;22.5.2014 14:08:34;00:00:01;22.5.2014 14:08:34;0,000;VAC;0,000;VAC;22.5.2014 14:08:34;0,000;VAC;;22.5.2014 14:08:35
364;22.5.2014 14:08:35;00:00:01;22.5.2014 14:08:35;0,000;VAC;0,000;VAC;22.5.2014 14:08:35;0,000;VAC;;22.5.2014 14:08:36
365;22.5.2014 14:08:36;00:00:01;22.5.2014 14:08:36;0,000;VAC;0,000;VAC;22.5.2014 14:08:36;0,000;VAC;;22.5.2014 14:08:37
366;22.5.2014 14:08:37;00:00:01;22.5.2014 14:08:37;0,000;VAC;0,000;VAC;22.5.2014 14:08:37;0,000;VAC;;22.5.2014 14:08:38
367;22.5.2014 14:08:38;00:00:01;22.5.2014 14:08:38;0,000;VAC;0,000;VAC;22.5.2014 14:08:38;0,000;VAC;;22.5.2014 14:08:39
368;22.5.2014 14:08:39;00:00:01;22.5.2014 14:08:39;0,000;VAC;0,000;VAC;22.5.2014 14:08:39;0,000;VAC;;22.5.2014 14:08:40
369;22.5.2014 14:08:40;00:00:01;22.5.2014 14:08:40;0,000;VAC;0,000;VAC;22.5.2014 14:08:40;0,000;VAC;;22.5.2014 14:08:41
370;22.5.2014 14:08:41;00:00:01;22.5.2014 14:08:41;0,000;VAC;0,000;VAC;22.5.2014 14:08:41;0,000;VAC;;22.5.2014 14:08:42
371;22.5.2014 14:08:42;00:00:01;22.5.2014 14:08:42;0,000;VAC;0,000;VAC;22.5.2014 14:08:42;0,000;VAC;;22.5.2014 14:08:43
372;22.5.2014 14:08:43;00:00:01;22.5.2014 14:08:43;0,000;VAC;0,000;VAC;22.5.2014 14:08:43;0,000;VAC;;22.5.2014 14:08:44
373;22.5.2014 14:08:44;00:00:01;22.5.2014 14:08:44;0,000;VAC;0,000;VAC;22.5.2014 14:08:44;0,000;VAC;;22.5.2014 14:08:45
374;22.5.2014 14:08:45;00:00:01;22.5.2014 14:08:45;0,000;VAC;0,000;VAC;22.5.2014 14:08:45;0,000;VAC;;22.5.2014 14:08:46
375;22.5.2014 14:08:46;00:00:01;22.5.2014 14:08:46;0,000;VAC;0,000;VAC;22.5.2014 14:08:46;0,000;VAC;;22.5.2014 14:08:47
376;22.5.2014 14:08:47;00:00:01;22.5.2014 14:08:47;0,000;VAC;0,000;VAC;22.5.2014 14:08:47;0,000;VAC;;22.5.2014 14:08:48
377;22.5.2014 14:08:48;00:00:01;22.5.2014 14:08:48;0,000;VAC;0,000;VAC;22.5.2014 14:08:48;0,000;VAC;;22.5.2014 14:08:49
378;22.5.2014 14:08:49;00:00:01;22.5.2014 14:08:49;0,000;VAC;0,000;VAC;22.5.2014 14:08:49;0,000;VAC;;22.5.2014 14:08:50
379;22.5.2014 14:08:50;00:00:01;22.5.2014 14:08:50;0,000;VAC;0,000;VAC;22.5.2014 14:08:50;0,000;VAC;;22.5.2014 14:08:51
380;22.5.2014 14:08:51;00:00:01;22.5.2014 14:08:51;0,000;VAC;0,000;VAC;22.5.2014 14:08:51;0,000;VAC;;22.5.2014 14:08:52
381;22.5.2014 14:08:52;00:00:01;22.5.2014 14:08:52;0,000;VAC;0,000;VAC;22.5.2014 14:08:52;0,000;VAC;;22.5.2014 14:08:53
382;22.5.2014 14:08:53;00:00:01;22.5.2014 14:08:53;0,000;VAC;0,000;VAC;22.5.2014 14:08:53;0,000;VAC;;22.5.2014 14:08:54
383;22.5.2014 14:08:54;00:00:01;22.5.2014 14:08:54;0,000;VAC;0,000;VAC;22.5.2014 14:08:54;0,000;VAC;;22.5.2014 14:08:55
384;22.5.2014 14:08:55;00:00:01;22.5.2014 14:08:55;0,000;VAC;0,000;VAC;22.5.2014 14:08:55;0,000;VAC;;22.5.2014 14:08:56
385;22.5.2014 14:08:56;00:00:01;22.5.2014 14:08:56;0,000;VAC;0,000;VAC;22.5.2014 14:08:56;0,000;VAC;;22.5.2014 14:08:57
386;22.5.2014 14:08:57;00:00:01;22.5.2014 14:08:57;0,000;VAC;0,000;VAC;22.5.2014 14:08:57;0,000;VAC;;22.5.2014 14:08:58
387;22.5.2014 14:08:58;00:00:01;22.5.2014 14:08:58;0,000;VAC;0,000;VAC;22.5.2014 14:08:58;0,000;VAC;;22.5.2014 14:08:59
388;22.5.2014 14:08:59;00:00:01;22.5.2014 14:08:59;0,000;VAC;0,000;VAC;22.5.2014 14:08:59;0,000;VAC;;22.5.2014 14:09:00
389;22.5.2014 14:09:00;00:00:01;22.5.2014 14:09:00;0,000;VAC;0,000;VAC;22.5.2014 14:09:00;0,000;VAC;;22.5.2014 14:09:01
390;22.5.2014 14:09:01;00:00:01;22.5.2014 14:09:01;0,000;VAC;0,000;VAC;22.5.2014 14:09:01;0,000;VAC;;22.5.2014 14:09:02
391;22.5.2014 14:09:02;00:00:01;22.5.2014 14:09:02;0,000;VAC;0,000;VAC;22.5.2014 14:09:02;0,000;VAC;;22.5.2014 14:09:03
392;22.5.2014 14:09:03;00:00:01;22.5.2014 14:09:03;0,000;VAC;0,000;VAC;22.5.2014 14:09:03;0,000;VAC;;22.5.2014 14:09:04
393;22.5.2014 14:09:04;00:00:01;22.5.2014 14:09:04;0,000;VAC;0,000;VAC;22.5.2014 14:09:04;0,000;VAC;;22.5.2014 14:09:05
394;22.5.2014 14:09:05;00:00:01;22.5.2014 14:09:05;0,000;VAC;0,000;VAC;22.5.2014 14:09:05;0,000;VAC;;22.5.2014 14:09:06
395;22.5.2014 14:09:06;00:00:01;22.5.2014 14:09:06;0,000;VAC;0,000;VAC;22.5.2014 14:09:06;0,000;VAC;;22.5.2014 14:09:07
396;22.5.2014 14:09:07;00:00:01;22.5.2014 14:09:07;0,000;VAC;0,000;VAC;22.5.2014 14:09:07;0,000;VAC;;22.5.2014 14:09:08
397;22.5.2014 14:09:08;00:00:01;22.5.2014 14:09:08;0,000;VAC;0,000;VAC;22.5.2014 14:09:08;0,000;VAC;;22.5.2014 14:09:09
398;22.5.2014 14:09:09;00:00:01;22.5.2014 14:09:09;0,000;VAC;0,000;VAC;22.5.2014 14:09:09;0,000;VAC;;22.5.2014 14:09:10
399;22.5.2014 14:09:10;00:00:01;22.5.2014 14:09:10;0,000;VAC;0,000;VAC;22.5.2014 14:09:10;0,000;VAC;;22.5.2014 14:09:11
400;22.5.2014 14:09:11;00:00:01;22.5.2014 14:09:11;0,000;VAC;0,000;VAC;22.5.2014 14:09:11;0,000;VAC;;22.5.2014 14:09:12
401;22.5.2014 14:09:12;00:00:01;22.5.2014 14:09:12;0,000;VAC;0,000;VAC;22.5.2014 14:09:12;0,000;VAC;;22.5.2014 14:09:13
402;22.5.2014 14:09:13;00:00:01;22.5.2014 14:09:13;0,000;VAC;0,000;VAC;22.5.2014 14:09:13;0,000;VAC;;22.5.2014 14:09:14
403;22.5.2014 14:09:14;00:00:01;22.5.2014 14:09:14;0,000;VAC;0,000;VAC;22.5.2014 14:09:14;0,000;VAC;;22.5.2014 14:09:15
404;22.5.2014 14:09:15;00:00:01;22.5.2014 14:09:15;0,000;VAC;0,000;VAC;22.5.2014 14:09:15;0,000;VAC;;22.5.2014 14:09:16
405;22.5.2014 14:09:16;00:00:01;22.5.2014 14:09:16;0,000;VAC;0,000;VAC;22.5.2014 14:09:16;0,000;VAC;;22.5.2014 14:09:17
406;22.5.2014 14:09:17;00:00:01;22.5.2014 14:09:17;0,000;VAC;0,000;VAC;22.5.2014 14:09:17;0,000;VAC;;22.5.2014 14:09:18
407;22.5.2014 14:09:18;00:00:01;22.5.2014 14:09:18;0,000;VAC;0,000;VAC;22.5.2014 14:09:18;0,000;VAC;;22.5.2014 14:09:19
408;22.5.2014 14:09:19;00:00:01;22.5.2014 14:09:19;0,000;VAC;0,000;VAC;22.5.2014 14:09:19;0,000;VAC;;22.5.2014 14:09:20
409;22.5.2014 14:09:20;00:00:01;22.5.2014 14:09:20;0,000;VAC;0,000;VAC;22.5.2014 14:09:20;0,000;VAC;;22.5.2014 14:09:21
410;22.5.2014 14:09:21;00:00:01;22.5.2014 14:09:21;0,000;VAC;0,000;VAC;22.5.2014 14:09:21;0,000;VAC;;22.5.2014 14:09:22
411;22.5.2014 14:09:22;00:00:01;22.5.2014 14:09:22;0,000;VAC;0,000;VAC;22.5.2014 14:09:22;0,000;VAC;;22.5.2014 14:09:23
412;22.5.2014 14:09:23;00:00:01;22.5.2014 14:09:23;0,000;VAC;0,000;VAC;22.5.2014 14:09:23;0,000;VAC;;22.5.2014 14:09:24
413;22.5.2014 14:09:24;00:00:01;22.5.2014 14:09:24;0,000;VAC;0,000;VAC;22.5.2014 14:09:24;0,000;VAC;;22.5.2014 14:09:25
414;22.5.2014 14:09:25;00:00:01;22.5.2014 14:09:25;0,000;VAC;0,000;VAC;22.5.2014 14:09:25;0,000;VAC;;22.5.2014 14:09:26
415;22.5.2014 14:09:26;00:00:01;22.5.2014 14:09:26;0,000;VAC;0,000;VAC;22.5.2014 14:09:26;0,000;VAC;;22.5.2014 14:09:27
416;22.5.2014 14:09:27;00:00:01;22.5.2014 14:09:27;0,000;VAC;0,000;VAC;22.5.2014 14:09:27;0,000;VAC;;22.5.2014 14:09:28
417;22.5.2014 14:09:28;00:00:01;22.5.2014 14:09:28;0,000;VAC;0,000;VAC;22.5.2014 14:09:28;0,000;VAC;;22.5.2014 14:09:29
418;22.5.2014 14:09:29;00:00:01;22.5.2014 14:09:29;0,000;VAC;0,000;VAC;22.5.2014 14:09:29;0,000;VAC;;22.5.2014 14:09:30
419;22.5.2014 14:09:30;00:00:01;22.5.2014 14:09:30;0,000;VAC;0,000;VAC;22.5.2014 14:09:30;0,000;VAC;;22.5.2014 14:09:31
420;22.5.2014 14:09:31;00:00:01;22.5.2014 14:09:31;0,000;VAC;0,000;VAC;22.5.2014 14:09:31;0,000;VAC;;22.5.2014 14:09:32
421;22.5.2014 14:09:32;00:00:01;22.5.2014 14:09:32;0,000;VAC;0,000;VAC;22.5.2014 14:09:32;0,000;VAC;;22.5.2014 14:09:33
422;22.5.2014 14:09:33;00:00:01;22.5.2014 14:09:33;0,000;VAC;0,000;VAC;22.5.2014 14:09:33;0,000;VAC;;22.5.2014 14:09:34
423;22.5.2014 14:09:34;00:00:01;22.5.2014 14:09:34;0,000;VAC;0,000;VAC;22.5.2014 14:09:34;0,000;VAC;;22.5.2014 14:09:35
424;22.5.2014 14:09:35;00:00:01;22.5.2014 14:09:35;0,000;VAC;0,000;VAC;22.5.2014 14:09:35;0,000;VAC;;22.5.2014 14:09:36
425;22.5.2014 14:09:36;00:00:01;22.5.2014 14:09:36;0,000;VAC;0,000;VAC;22.5.2014 14:09:36;0,000;VAC;;22.5.2014 14:09:37
426;22.5.2014 14:09:37;00:00:01;22.5.2014 14:09:37;0,000;VAC;0,000;VAC;22.5.2014 14:09:37;0,000;VAC;;22.5.2014 14:09:38
427;22.5.2014 14:09:38;00:00:01;22.5.2014 14:09:38;0,000;VAC;0,000;VAC;22.5.2014 14:09:38;0,000;VAC;;22.5.2014 14:09:39
428;22.5.2014 14:09:39;00:00:01;22.5.2014 14:09:39;0,000;VAC;0,000;VAC;22.5.2014 14:09:39;0,000;VAC;;22.5.2014 14:09:40
429;22.5.2014 14:09:40;00:00:01;22.5.2014 14:09:40;0,000;VAC;0,000;VAC;22.5.2014 14:09:40;0,000;VAC;;22.5.2014 14:09:41
430;22.5.2014 14:09:41;00:00:01;22.5.2014 14:09:41;0,000;VAC;0,000;VAC;22.5.2014 14:09:41;0,000;VAC;;22.5.2014 14:09:42
431;22.5.2014 14:09:42;00:00:01;22.5.2014 14:09:42;0,000;VAC;0,000;VAC;22.5.2014 14:09:42;0,000;VAC;;22.5.2014 14:09:43
432;22.5.2014 14:09:43;00:00:01;22.5.2014 14:09:43;0,000;VAC;0,000;VAC;22.5.2014 14:09:43;0,000;VAC;;22.5.2014 14:09:44
433;22.5.2014 14:09:44;00:00:01;22.5.2014 14:09:44;0,000;VAC;0,000;VAC;22.5.2014 14:09:44;0,000;VAC;;22.5.2014 14:09:45
434;22.5.2014 14:09:45;00:00:01;22.5.2014 14:09:45;0,000;VAC;0,000;VAC;22.5.2014 14:09:45;0,000;VAC;;22.5.2014 14:09:46
435;22.5.2014 14:09:46;00:00:01;22.5.2014 14:09:46;0,000;VAC;0,000;VAC;22.5.2014 14:09:46;0,000;VAC;;22.5.2014 14:09:47
436;22.5.2014 14:09:47;00:00:01;22.5.2014 14:09:47;0,000;VAC;0,000;VAC;22.5.2014 14:09:47;0,000;VAC;;22.5.2014 14:09:48
437;22.5.2014 14:09:48;00:00:01;22.5.2014 14:09:48;0,000;VAC;0,000;VAC;22.5.2014 14:09:48;0,000;VAC;;22.5.2014 14:09:49
438;22.5.2014 14:09:49;00:00:01;22.5.2014 14:09:49;0,000;VAC;0,000;VAC;22.5.2014 14:09:49;0,000;VAC;;22.5.2014 14:09:50
439;22.5.2014 14:09:50;00:00:01;22.5.2014 14:09:50;0,000;VAC;0,000;VAC;22.5.2014 14:09:50;0,000;VAC;;22.5.2014 14:09:51
440;22.5.2014 14:09:51;00:00:01;22.5.2014 14:09:51;0,000;VAC;0,000;VAC;22.5.2014 14:09:51;0,000;VAC;;22.5.2014 14:09:52
441;22.5.2014 14:09:52;00:00:01;22.5.2014 14:09:52;0,000;VAC;0,000;VAC;22.5.2014 14:09:52;0,000;VAC;;22.5.2014 14:09:53
442;22.5.2014 14:09:53;00:00:01;22.5.2014 14:09:53;0,000;VAC;0,000;VAC;22.5.2014 14:09:53;0,000;VAC;;22.5.2014 14:09:54
443;22.5.2014 14:09:54;00:00:01;22.5.2014 14:09:54;0,000;VAC;0,000;VAC;22.5.2014 14:09:54;0,000;VAC;;22.5.2014 14:09:55
444;22.5.2014 14:09:55;00:00:01;22.5.2014 14:09:55;0,000;VAC;0,000;VAC;22.5.2014 14:09:55;0,000;VAC;;22.5.2014 14:09:56
445;22.5.2014 14:09:56;00:00:01;22.5.2014 14:09:56;0,000;VAC;0,000;VAC;22.5.2014 14:09:56;0,000;VAC;;22.5.2014 14:09:57
446;22.5.2014 14:09:57;00:00:01;22.5.2014 14:09:57;0,000;VAC;0,000;VAC;22.5.2014 14:09:57;0,000;VAC;;22.5.2014 14:09:58
447;22.5.2014 14:09:58;00:00:01;22.5.2014 14:09:58;0,000;VAC;0,000;VAC;22.5.2014 14:09:58;0,000;VAC;;22.5.2014 14:09:59
448;22.5.2014 14:09:59;00:00:01;22.5.2014 14:09:59;0,000;VAC;0,000;VAC;22.5.2014 14:09:59;0,000;VAC;;22.5.2014 14:10:00
449;22.5.2014 14:10:00;00:00:01;22.5.2014 14:10:00;0,000;VAC;0,000;VAC;22.5.2014 14:10:00;0,000;VAC;;22.5.2014 14:10:01
450;22.5.2014 14:10:01;00:00:01;22.5.2014 14:10:01;0,000;VAC;0,000;VAC;22.5.2014 14:10:01;0,000;VAC;;22.5.2014 14:10:02
451;22.5.2014 14:10:02;00:00:01;22.5.2014 14:10:02;0,000;VAC;0,000;VAC;22.5.2014 14:10:02;0,000;VAC;;22.5.2014 14:10:03
452;22.5.2014 14:10:03;00:00:01;22.5.2014 14:10:03;0,000;VAC;0,000;VAC;22.5.2014 14:10:03;0,000;VAC;;22.5.2014 14:10:04
453;22.5.2014 14:10:04;00:00:01;22.5.2014 14:10:04;0,000;VAC;0,000;VAC;22.5.2014 14:10:04;0,000;VAC;;22.5.2014 14:10:05
454;22.5.2014 14:10:05;00:00:01;22.5.2014 14:10:05;0,000;VAC;0,000;VAC;22.5.2014 14:10:05;0,000;VAC;;22.5.2014 14:10:06
455;22.5.2014 14:10:06;00:00:01;22.5.2014 14:10:06;0,000;VAC;0,000;VAC;22.5.2014 14:10:06;0,000;VAC;;22.5.2014 14:10:07
456;22.5.2014 14:10:07;00:00:01;22.5.2014 14:10:07;0,000;VAC;0,000;VAC;22.5.2014 14:10:07;0,000;VAC;;22.5.2014 14:10:08
457;22.5.2014 14:10:08;00:00:01;22.5.2014 14:10:08;0,000;VAC;0,000;VAC;22.5.2014 14:10:08;0,000;VAC;;22.5.2014 14:10:09
458;22.5.2014 14:10:09;00:00:01;22.5.2014 14:10:09;0,000;VAC;0,000;VAC;22.5.2014 14:10:09;0,000;VAC;;22.5.2014 14:10:10
459;22.5.2014 14:10:10;00:00:01;22.5.2014 14:10:10;0,000;VAC;0,000;VAC;22.5.2014 14:10:10;0,000;VAC;;22.5.2014 14:10:11
460;22.5.2014 14:10:11;00:00:01;22.5.2014 14:10:11;0,000;VAC;0,000;VAC;22.5.2014 14:10:11;0,000;VAC;;22.5.2014 14:10:12
461;22.5.2014 14:10:12;00:00:01;22.5.2014 14:10:12;0,000;VAC;0,000;VAC;22.5.2014 14:10:12;0,000;VAC;;22.5.2014 14:10:13
462;22.5.2014 14:10:13;00:00:01;22.5.2014 14:10:13;0,000;VAC;0,000;VAC;22.5.2014 14:10:13;0,000;VAC;;22.5.2014 14:10:14
463;22.5.2014 14:10:14;00:00:01;22.5.2014 14:10:14;0,000;VAC;0,000;VAC;22.5.2014 14:10:14;0,000;VAC;;22.5.2014 14:10:15
464;22.5.2014 14:10:15;00:00:01;22.5.2014 14:10:15;0,000;VAC;0,000;VAC;22.5.2014 14:10:15;0,000;VAC;;22.5.2014 14:10:16
465;22.5.2014 14:10:16;00:00:01;22.5.2014 14:10:16;0,000;VAC;0,000;VAC;22.5.2014 14:10:16;0,000;VAC;;22.5.2014 14:10:17
466;22.5.2014 14:10:17;00:00:01;22.5.2014 14:10:17;0,000;VAC;0,000;VAC;22.5.2014 14:10:17;0,000;VAC;;22.5.2014 14:10:18
467;22.5.2014 14:10:18;00:00:01;22.5.2014 14:10:18;0,000;VAC;0,000;VAC;22.5.2014 14:10:18;0,000;VAC;;22.5.2014 14:10:19
468;22.5.2014 14:10:19;00:00:01;22.5.2014 14:10:19;0,000;VAC;0,000;VAC;22.5.2014 14:10:19;0,000;VAC;;22.5.2014 14:10:20
469;22.5.2014 14:10:20;00:00:01;22.5.2014 14:10:20;0,000;VAC;0,000;VAC;22.5.2014 14:10:20;0,000;VAC;;22.5.2014 14:10:21
470;22.5.2014 14:10:21;00:00:01;22.5.2014 14:10:21;0,000;VAC;0,000;VAC;22.5.2014 14:10:21;0,000;VAC;;22.5.2014 14:10:22
471;22.5.2014 14:10:22;00:00:01;22.5.2014 14:10:22;0,000;VAC;0,000;VAC;22.5.2014 14:10:22;0,000;VAC;;22.5.2014 14:10:23
472;22.5.2014 14:10:23;00:00:01;22.5.2014 14:10:23;0,000;VAC;0,000;VAC;22.5.2014 14:10:23;0,000;VAC;;22.5.2014 14:10:24
473;22.5.2014 14:10:24;00:00:01;22.5.2014 14:10:24;0,000;VAC;0,000;VAC;22.5.2014 14:10:24;0,000;VAC;;22.5.2014 14:10:25
474;22.5.2014 14:10:25;00:00:01;22.5.2014 14:10:25;0,000;VAC;0,000;VAC;22.5.2014 14:10:25;0,000;VAC;;22.5.2014 14:10:26
475;22.5.2014 14:10:26;00:00:01;22.5.2014 14:10:26;0,000;VAC;0,000;VAC;22.5.2014 14:10:26;0,000;VAC;;22.5.2014 14:10:27
476;22.5.2014 14:10:27;00:00:01;22.5.2014 14:10:27;0,000;VAC;0,000;VAC;22.5.2014 14:10:27;0,000;VAC;;22.5.2014 14:10:28
477;22.5.2014 14:10:28;00:00:01;22.5.2014 14:10:28;0,000;VAC;0,000;VAC;22.5.2014 14:10:28;0,000;VAC;;22.5.2014 14:10:29
478;22.5.2014 14:10:29;00:00:01;22.5.2014 14:10:29;0,000;VAC;0,000;VAC;22.5.2014 14:10:29;0,000;VAC;;22.5.2014 14:10:30
479;22.5.2014 14:10:30;00:00:01;22.5.2014 14:10:30;0,000;VAC;0,000;VAC;22.5.2014 14:10:30;0,000;VAC;;22.5.2014 14:10:31
480;22.5.2014 14:10:31;00:00:01;22.5.2014 14:10:31;0,000;VAC;0,000;VAC;22.5.2014 14:10:31;0,000;VAC;;22.5.2014 14:10:32
481;22.5.2014 14:10:32;00:00:01;22.5.2014 14:10:32;0,000;VAC;0,000;VAC;22.5.2014 14:10:32;0,000;VAC;;22.5.2014 14:10:33
482;22.5.2014 14:10:33;00:00:01;22.5.2014 14:10:33;0,000;VAC;0,000;VAC;22.5.2014 14:10:33;0,000;VAC;;22.5.2014 14:10:34
483;22.5.2014 14:10:34;00:00:01;22.5.2014 14:10:34;0,000;VAC;0,000;VAC;22.5.2014 14:10:34;0,000;VAC;;22.5.2014 14:10:35
484;22.5.2014 14:10:35;00:00:01;22.5.2014 14:10:35;0,000;VAC;0,000;VAC;22.5.2014 14:10:35;0,000;VAC;;22.5.2014 14:10:36
485;22.5.2014 14:10:36;00:00:01;22.5.2014 14:10:36;0,000;VAC;0,000;VAC;22.5.2014 14:10:36;0,000;VAC;;22.5.2014 14:10:37
486;22.5.2014 14:10:37;00:00:01;22.5.2014 14:10:37;0,000;VAC;0,000;VAC;22.5.2014 14:10:37;0,000;VAC;;22.5.2014 14:10:38
487;22.5.2014 14:10:38;00:00:01;22.5.2014 14:10:38;0,000;VAC;0,000;VAC;22.5.2014 14:10:38;0,000;VAC;;22.5.2014 14:10:39
488;22.5.2014 14:10:39;00:00:01;22.5.2014 14:10:39;0,000;VAC;0,000;VAC;22.5.2014 14:10:39;0,000;VAC;;22.5.2014 14:10:40
489;22.5.2014 14:10:40;00:00:01;22.5.2014 14:10:40;0,000;VAC;0,000;VAC;22.5.2014 14:10:40;0,000;VAC;;22.5.2014 14:10:41
