Reading ;Start Time ;Duration ;Max Time ;Max ;;Average ;;Min Time ;Min;;Description ;Stop Time
155;22.5.2014 14:04:59;00:00:01;22.5.2014 14:04:59;0,6;AAC;0,2;AAC;22.5.2014 14:04:59;0,0;AAC;;22.5.2014 14:05:00
156;22.5.2014 14:05:00;00:00:01;22.5.2014 14:05:00;0,6;AAC;0,3;AAC;22.5.2014 14:05:00;0,1;AAC;;22.5.2014 14:05:01
157;22.5.2014 14:05:01;00:00:01;22.5.2014 14:05:01;0,6;AAC;0,3;AAC;22.5.2014 14:05:01;0,1;AAC;;22.5.2014 14:05:02
158;22.5.2014 14:05:02;00:00:01;22.5.2014 14:05:02;0,5;AAC;0,3;AAC;22.5.2014 14:05:02;0,1;AAC;;22.5.2014 14:05:03
159;22.5.2014 14:05:03;00:00:01;22.5.2014 14:05:03;0,5;AAC;0,3;AAC;22.5.2014 14:05:03;0,1;AAC;;22.5.2014 14:05:04
160;22.5.2014 14:05:04;00:00:01;22.5.2014 14:05:04;0,3;AAC;0,1;AAC;22.5.2014 14:05:04;0,0;AAC;;22.5.2014 14:05:05
161;22.5.2014 14:05:05;00:00:01;22.5.2014 14:05:05;0,6;AAC;0,3;AAC;22.5.2014 14:05:05;0,0;AAC;;22.5.2014 14:05:06
162;22.5.2014 14:05:06;00:00:01;22.5.2014 14:05:06;0,6;AAC;0,3;AAC;22.5.2014 14:05:06;0,1;AAC;;22.5.2014 14:05:07
163;22.5.2014 14:05:07;00:00:01;22.5.2014 14:05:07;0,5;AAC;0,2;AAC;22.5.2014 14:05:07;0,1;AAC;;22.5.2014 14:05:08
164;22.5.2014 14:05:08;00:00:01;22.5.2014 14:05:08;0,5;AAC;0,3;AAC;22.5.2014 14:05:08;0,1;AAC;;22.5.2014 14:05:09
165;22.5.2014 14:05:09;00:00:01;22.5.2014 14:05:09;0,5;AAC;0,3;AAC;22.5.2014 14:05:09;0,1;AAC;;22.5.2014 14:05:10
166;22.5.2014 14:05:10;00:00:01;22.5.2014 14:05:10;0,3;AAC;0,2;AAC;22.5.2014 14:05:11;0,0;AAC;;22.5.2014 14:05:11
167;22.5.2014 14:05:11;00:00:01;22.5.2014 14:05:11;0,6;AAC;0,2;AAC;22.5.2014 14:05:11;0,0;AAC;;22.5.2014 14:05:12
168;22.5.2014 14:05:12;00:00:01;22.5.2014 14:05:12;0,6;AAC;0,2;AAC;22.5.2014 14:05:12;0,1;AAC;;22.5.2014 14:05:13
169;22.5.2014 14:05:13;00:00:01;22.5.2014 14:05:13;0,6;AAC;0,3;AAC;22.5.2014 14:05:13;0,1;AAC;;22.5.2014 14:05:14
170;22.5.2014 14:05:14;00:00:01;22.5.2014 14:05:14;0,6;AAC;0,3;AAC;22.5.2014 14:05:14;0,1;AAC;;22.5.2014 14:05:15
171;22.5.2014 14:05:15;00:00:01;22.5.2014 14:05:15;0,6;AAC;0,3;AAC;22.5.2014 14:05:15;0,1;AAC;;22.5.2014 14:05:16
172;22.5.2014 14:05:16;00:00:01;22.5.2014 14:05:16;0,5;AAC;0,3;AAC;22.5.2014 14:05:16;0,1;AAC;;22.5.2014 14:05:17
173;22.5.2014 14:05:17;00:00:01;22.5.2014 14:05:18;0,6;AAC;0,3;AAC;22.5.2014 14:05:17;0,1;AAC;;22.5.2014 14:05:18
174;22.5.2014 14:05:18;00:00:01;22.5.2014 14:05:18;0,6;AAC;0,3;AAC;22.5.2014 14:05:18;0,1;AAC;;22.5.2014 14:05:19
175;22.5.2014 14:05:19;00:00:01;22.5.2014 14:05:19;0,5;AAC;0,2;AAC;22.5.2014 14:05:19;0,1;AAC;;22.5.2014 14:05:20
176;22.5.2014 14:05:20;00:00:01;22.5.2014 14:05:20;0,6;AAC;0,3;AAC;22.5.2014 14:05:20;0,1;AAC;;22.5.2014 14:05:21
177;22.5.2014 14:05:21;00:00:01;22.5.2014 14:05:21;0,5;AAC;0,2;AAC;22.5.2014 14:05:21;0,1;AAC;;22.5.2014 14:05:22
178;22.5.2014 14:05:22;00:00:01;22.5.2014 14:05:22;0,5;AAC;0,3;AAC;22.5.2014 14:05:22;0,1;AAC;;22.5.2014 14:05:23
179;22.5.2014 14:05:23;00:00:01;22.5.2014 14:05:23;0,6;AAC;0,2;AAC;22.5.2014 14:05:24;0,0;AAC;;22.5.2014 14:05:24
180;22.5.2014 14:05:24;00:00:01;22.5.2014 14:05:24;0,6;AAC;0,2;AAC;22.5.2014 14:05:24;0,0;AAC;;22.5.2014 14:05:25
181;22.5.2014 14:05:25;00:00:01;22.5.2014 14:05:26;0,6;AAC;0,2;AAC;22.5.2014 14:05:25;0,1;AAC;;22.5.2014 14:05:26
182;22.5.2014 14:05:26;00:00:01;22.5.2014 14:05:26;0,6;AAC;0,3;AAC;22.5.2014 14:05:26;0,1;AAC;;22.5.2014 14:05:27
183;22.5.2014 14:05:27;00:00:01;22.5.2014 14:05:27;0,5;AAC;0,3;AAC;22.5.2014 14:05:27;0,1;AAC;;22.5.2014 14:05:28
184;22.5.2014 14:05:28;00:00:01;22.5.2014 14:05:28;0,6;AAC;0,4;AAC;22.5.2014 14:05:28;0,1;AAC;;22.5.2014 14:05:29
185;22.5.2014 14:05:29;00:00:01;22.5.2014 14:05:29;0,5;AAC;0,2;AAC;22.5.2014 14:05:29;0,0;AAC;;22.5.2014 14:05:30
186;22.5.2014 14:05:30;00:00:01;22.5.2014 14:05:30;0,6;AAC;0,3;AAC;22.5.2014 14:05:30;0,1;AAC;;22.5.2014 14:05:31
187;22.5.2014 14:05:31;00:00:01;22.5.2014 14:05:31;0,6;AAC;0,3;AAC;22.5.2014 14:05:31;0,1;AAC;;22.5.2014 14:05:32
188;22.5.2014 14:05:32;00:00:01;22.5.2014 14:05:32;0,5;AAC;0,2;AAC;22.5.2014 14:05:33;0,1;AAC;;22.5.2014 14:05:33
189;22.5.2014 14:05:33;00:00:01;22.5.2014 14:05:34;0,5;AAC;0,3;AAC;22.5.2014 14:05:33;0,1;AAC;;22.5.2014 14:05:34
190;22.5.2014 14:05:34;00:00:01;22.5.2014 14:05:34;0,5;AAC;0,3;AAC;22.5.2014 14:05:34;0,1;AAC;;22.5.2014 14:05:35
191;22.5.2014 14:05:35;00:00:01;22.5.2014 14:05:35;0,3;AAC;0,2;AAC;22.5.2014 14:05:36;0,0;AAC;;22.5.2014 14:05:36
192;22.5.2014 14:05:36;00:00:01;22.5.2014 14:05:36;0,6;AAC;0,2;AAC;22.5.2014 14:05:36;0,0;AAC;;22.5.2014 14:05:37
193;22.5.2014 14:05:37;00:00:01;22.5.2014 14:05:37;0,6;AAC;0,2;AAC;22.5.2014 14:05:37;0,1;AAC;;22.5.2014 14:05:38
194;22.5.2014 14:05:38;00:00:01;22.5.2014 14:05:39;0,6;AAC;0,3;AAC;22.5.2014 14:05:38;0,1;AAC;;22.5.2014 14:05:39
195;22.5.2014 14:05:39;00:00:01;22.5.2014 14:05:39;0,6;AAC;0,3;AAC;22.5.2014 14:05:39;0,1;AAC;;22.5.2014 14:05:40
196;22.5.2014 14:05:40;00:00:01;22.5.2014 14:05:40;0,5;AAC;0,3;AAC;22.5.2014 14:05:41;0,1;AAC;;22.5.2014 14:05:41
197;22.5.2014 14:05:41;00:00:01;22.5.2014 14:05:41;0,5;AAC;0,3;AAC;22.5.2014 14:05:41;0,1;AAC;;22.5.2014 14:05:42
198;22.5.2014 14:05:42;00:00:01;22.5.2014 14:05:43;0,6;AAC;0,2;AAC;22.5.2014 14:05:42;0,0;AAC;;22.5.2014 14:05:43
199;22.5.2014 14:05:43;00:00:01;22.5.2014 14:05:43;0,6;AAC;0,3;AAC;22.5.2014 14:05:43;0,0;AAC;;22.5.2014 14:05:44
200;22.5.2014 14:05:44;00:00:01;22.5.2014 14:05:44;0,5;AAC;0,2;AAC;22.5.2014 14:05:44;0,1;AAC;;22.5.2014 14:05:45
201;22.5.2014 14:05:45;00:00:01;22.5.2014 14:05:45;0,5;AAC;0,3;AAC;22.5.2014 14:05:45;0,1;AAC;;22.5.2014 14:05:46
202;22.5.2014 14:05:46;00:00:01;22.5.2014 14:05:46;0,6;AAC;0,3;AAC;22.5.2014 14:05:46;0,1;AAC;;22.5.2014 14:05:47
203;22.5.2014 14:05:47;00:00:01;22.5.2014 14:05:47;0,6;AAC;0,3;AAC;22.5.2014 14:05:47;0,1;AAC;;22.5.2014 14:05:48
204;22.5.2014 14:05:48;00:00:01;22.5.2014 14:05:48;0,3;AAC;0,2;AAC;22.5.2014 14:05:49;0,0;AAC;;22.5.2014 14:05:49
205;22.5.2014 14:05:49;00:00:01;22.5.2014 14:05:49;0,5;AAC;0,2;AAC;22.5.2014 14:05:49;0,0;AAC;;22.5.2014 14:05:50
206;22.5.2014 14:05:50;00:00:01;22.5.2014 14:05:51;0,6;AAC;0,3;AAC;22.5.2014 14:05:50;0,1;AAC;;22.5.2014 14:05:51
207;22.5.2014 14:05:51;00:00:01;22.5.2014 14:05:51;0,6;AAC;0,3;AAC;22.5.2014 14:05:51;0,1;AAC;;22.5.2014 14:05:52
208;22.5.2014 14:05:52;00:00:01;22.5.2014 14:05:52;0,5;AAC;0,2;AAC;22.5.2014 14:05:53;0,1;AAC;;22.5.2014 14:05:53
209;22.5.2014 14:05:53;00:00:01;22.5.2014 14:05:54;0,5;AAC;0,4;AAC;22.5.2014 14:05:53;0,1;AAC;;22.5.2014 14:05:54
210;22.5.2014 14:05:54;00:00:01;22.5.2014 14:05:54;0,5;AAC;0,3;AAC;22.5.2014 14:05:54;0,1;AAC;;22.5.2014 14:05:55
211;22.5.2014 14:05:55;00:00:01;22.5.2014 14:05:56;0,5;AAC;0,3;AAC;22.5.2014 14:05:55;0,1;AAC;;22.5.2014 14:05:56
212;22.5.2014 14:05:56;00:00:01;22.5.2014 14:05:56;0,6;AAC;0,3;AAC;22.5.2014 14:05:57;0,1;AAC;;22.5.2014 14:05:57
213;22.5.2014 14:05:57;00:00:01;22.5.2014 14:05:57;0,5;AAC;0,2;AAC;22.5.2014 14:05:57;0,1;AAC;;22.5.2014 14:05:58
214;22.5.2014 14:05:58;00:00:01;22.5.2014 14:05:59;0,6;AAC;0,3;AAC;22.5.2014 14:05:58;0,1;AAC;;22.5.2014 14:05:59
215;22.5.2014 14:05:59;00:00:01;22.5.2014 14:05:59;0,6;AAC;0,3;AAC;22.5.2014 14:05:59;0,1;AAC;;22.5.2014 14:06:00
216;22.5.2014 14:06:00;00:00:01;22.5.2014 14:06:00;0,5;AAC;0,3;AAC;22.5.2014 14:06:01;0,1;AAC;;22.5.2014 14:06:01
217;22.5.2014 14:06:01;00:00:01;22.5.2014 14:06:01;0,6;AAC;0,2;AAC;22.5.2014 14:06:01;0,0;AAC;;22.5.2014 14:06:02
218;22.5.2014 14:06:02;00:00:01;22.5.2014 14:06:02;0,6;AAC;0,2;AAC;22.5.2014 14:06:02;0,1;AAC;;22.5.2014 14:06:03
219;22.5.2014 14:06:03;00:00:01;22.5.2014 14:06:04;0,6;AAC;0,3;AAC;22.5.2014 14:06:03;0,1;AAC;;22.5.2014 14:06:04
220;22.5.2014 14:06:04;00:00:01;22.5.2014 14:06:04;0,6;AAC;0,3;AAC;22.5.2014 14:06:04;0,1;AAC;;22.5.2014 14:06:05
221;22.5.2014 14:06:05;00:00:01;22.5.2014 14:06:05;0,5;AAC;0,3;AAC;22.5.2014 14:06:05;0,1;AAC;;22.5.2014 14:06:06
222;22.5.2014 14:06:06;00:00:01;22.5.2014 14:06:06;0,5;AAC;0,3;AAC;22.5.2014 14:06:06;0,1;AAC;;22.5.2014 14:06:07
223;22.5.2014 14:06:07;00:00:01;22.5.2014 14:06:08;0,6;AAC;0,3;AAC;22.5.2014 14:06:07;0,1;AAC;;22.5.2014 14:06:08
224;22.5.2014 14:06:08;00:00:01;22.5.2014 14:06:08;0,6;AAC;0,3;AAC;22.5.2014 14:06:08;0,1;AAC;;22.5.2014 14:06:09
225;22.5.2014 14:06:09;00:00:01;22.5.2014 14:06:09;0,6;AAC;0,2;AAC;22.5.2014 14:06:10;0,1;AAC;;22.5.2014 14:06:10
226;22.5.2014 14:06:10;00:00:01;22.5.2014 14:06:10;0,5;AAC;0,2;AAC;22.5.2014 14:06:10;0,1;AAC;;22.5.2014 14:06:11
227;22.5.2014 14:06:11;00:00:01;22.5.2014 14:06:11;0,6;AAC;0,3;AAC;22.5.2014 14:06:11;0,1;AAC;;22.5.2014 14:06:12
228;22.5.2014 14:06:12;00:00:01;22.5.2014 14:06:12;0,5;AAC;0,3;AAC;22.5.2014 14:06:12;0,1;AAC;;22.5.2014 14:06:13
229;22.5.2014 14:06:13;00:00:01;22.5.2014 14:06:13;1,0;AAC;0,4;AAC;22.5.2014 14:06:14;0,0;AAC;;22.5.2014 14:06:14
230;22.5.2014 14:06:14;00:00:01;22.5.2014 14:06:14;0,5;AAC;0,2;AAC;22.5.2014 14:06:14;0,0;AAC;;22.5.2014 14:06:15
231;22.5.2014 14:06:15;00:00:01;22.5.2014 14:06:15;0,3;AAC;0,1;AAC;22.5.2014 14:06:15;0,1;AAC;;22.5.2014 14:06:16
232;22.5.2014 14:06:16;00:00:01;22.5.2014 14:06:16;0,3;AAC;0,1;AAC;22.5.2014 14:06:16;0,1;AAC;;22.5.2014 14:06:17
233;22.5.2014 14:06:17;00:00:01;22.5.2014 14:06:17;0,3;AAC;0,2;AAC;22.5.2014 14:06:18;0,1;AAC;;22.5.2014 14:06:18
234;22.5.2014 14:06:18;00:00:01;22.5.2014 14:06:18;0,3;AAC;0,2;AAC;22.5.2014 14:06:18;0,0;AAC;;22.5.2014 14:06:19
235;22.5.2014 14:06:19;00:00:01;22.5.2014 14:06:19;0,2;AAC;0,2;AAC;22.5.2014 14:06:19;0,0;AAC;;22.5.2014 14:06:20
236;22.5.2014 14:06:20;00:00:01;22.5.2014 14:06:21;0,3;AAC;0,1;AAC;22.5.2014 14:06:20;0,0;AAC;;22.5.2014 14:06:21
237;22.5.2014 14:06:21;00:00:01;22.5.2014 14:06:21;0,3;AAC;0,1;AAC;22.5.2014 14:06:21;0,0;AAC;;22.5.2014 14:06:22
238;22.5.2014 14:06:22;00:00:01;22.5.2014 14:06:22;0,5;AAC;0,2;AAC;22.5.2014 14:06:22;0,1;AAC;;22.5.2014 14:06:23
239;22.5.2014 14:06:23;00:00:01;22.5.2014 14:06:23;0,3;AAC;0,2;AAC;22.5.2014 14:06:23;0,1;AAC;;22.5.2014 14:06:24
240;22.5.2014 14:06:24;00:00:01;22.5.2014 14:06:24;0,3;AAC;0,2;AAC;22.5.2014 14:06:24;0,1;AAC;;22.5.2014 14:06:25
241;22.5.2014 14:06:25;00:00:01;22.5.2014 14:06:25;0,2;AAC;0,2;AAC;22.5.2014 14:06:26;0,0;AAC;;22.5.2014 14:06:26
242;22.5.2014 14:06:26;00:00:01;22.5.2014 14:06:26;0,2;AAC;0,1;AAC;22.5.2014 14:06:26;0,0;AAC;;22.5.2014 14:06:27
243;22.5.2014 14:06:27;00:00:01;22.5.2014 14:06:27;0,3;AAC;0,1;AAC;22.5.2014 14:06:27;0,1;AAC;;22.5.2014 14:06:28
244;22.5.2014 14:06:28;00:00:01;22.5.2014 14:06:29;0,3;AAC;0,1;AAC;22.5.2014 14:06:28;0,1;AAC;;22.5.2014 14:06:29
245;22.5.2014 14:06:29;00:00:01;22.5.2014 14:06:29;0,3;AAC;0,2;AAC;22.5.2014 14:06:29;0,1;AAC;;22.5.2014 14:06:30
246;22.5.2014 14:06:30;00:00:01;22.5.2014 14:06:30;0,2;AAC;0,2;AAC;22.5.2014 14:06:31;0,1;AAC;;22.5.2014 14:06:31
247;22.5.2014 14:06:31;00:00:01;22.5.2014 14:06:31;0,3;AAC;0,2;AAC;22.5.2014 14:06:31;0,1;AAC;;22.5.2014 14:06:32
248;22.5.2014 14:06:32;00:00:01;22.5.2014 14:06:32;0,3;AAC;0,2;AAC;22.5.2014 14:06:32;0,1;AAC;;22.5.2014 14:06:33
249;22.5.2014 14:06:33;00:00:01;22.5.2014 14:06:33;0,2;AAC;0,1;AAC;22.5.2014 14:06:33;0,0;AAC;;22.5.2014 14:06:34
250;22.5.2014 14:06:34;00:00:01;22.5.2014 14:06:34;0,2;AAC;0,1;AAC;22.5.2014 14:06:34;0,1;AAC;;22.5.2014 14:06:35
251;22.5.2014 14:06:35;00:00:01;22.5.2014 14:06:35;0,3;AAC;0,2;AAC;22.5.2014 14:06:35;0,1;AAC;;22.5.2014 14:06:36
252;22.5.2014 14:06:36;00:00:01;22.5.2014 14:06:36;0,3;AAC;0,2;AAC;22.5.2014 14:06:36;0,0;AAC;;22.5.2014 14:06:37
253;22.5.2014 14:06:37;00:00:01;22.5.2014 14:06:38;0,5;AAC;0,2;AAC;22.5.2014 14:06:37;0,1;AAC;;22.5.2014 14:06:38
254;22.5.2014 14:06:38;00:00:01;22.5.2014 14:06:38;0,5;AAC;0,2;AAC;22.5.2014 14:06:39;0,1;AAC;;22.5.2014 14:06:39
255;22.5.2014 14:06:39;00:00:01;22.5.2014 14:06:39;0,3;AAC;0,1;AAC;22.5.2014 14:06:39;0,1;AAC;;22.5.2014 14:06:40
256;22.5.2014 14:06:40;00:00:01;22.5.2014 14:06:41;0,3;AAC;0,1;AAC;22.5.2014 14:06:40;0,1;AAC;;22.5.2014 14:06:41
257;22.5.2014 14:06:41;00:00:01;22.5.2014 14:06:41;0,3;AAC;0,1;AAC;22.5.2014 14:06:41;0,1;AAC;;22.5.2014 14:06:42
258;22.5.2014 14:06:42;00:00:01;22.5.2014 14:06:42;0,3;AAC;0,2;AAC;22.5.2014 14:06:42;0,1;AAC;;22.5.2014 14:06:43
259;22.5.2014 14:06:43;00:00:01;22.5.2014 14:06:43;0,3;AAC;0,2;AAC;22.5.2014 14:06:43;0,0;AAC;;22.5.2014 14:06:44
260;22.5.2014 14:06:44;00:00:01;22.5.2014 14:06:44;0,3;AAC;0,2;AAC;22.5.2014 14:06:44;0,0;AAC;;22.5.2014 14:06:45
261;22.5.2014 14:06:45;00:00:01;22.5.2014 14:06:46;0,3;AAC;0,1;AAC;22.5.2014 14:06:45;0,0;AAC;;22.5.2014 14:06:46
262;22.5.2014 14:06:46;00:00:01;22.5.2014 14:06:46;0,3;AAC;0,1;AAC;22.5.2014 14:06:46;0,0;AAC;;22.5.2014 14:06:47
263;22.5.2014 14:06:47;00:00:01;22.5.2014 14:06:47;0,3;AAC;0,1;AAC;22.5.2014 14:06:47;0,1;AAC;;22.5.2014 14:06:48
264;22.5.2014 14:06:48;00:00:01;22.5.2014 14:06:49;0,3;AAC;0,1;AAC;22.5.2014 14:06:48;0,1;AAC;;22.5.2014 14:06:49
265;22.5.2014 14:06:49;00:00:01;22.5.2014 14:06:49;0,3;AAC;0,2;AAC;22.5.2014 14:06:49;0,0;AAC;;22.5.2014 14:06:50
266;22.5.2014 14:06:50;00:00:01;22.5.2014 14:06:50;0,3;AAC;0,2;AAC;22.5.2014 14:06:51;0,0;AAC;;22.5.2014 14:06:51
267;22.5.2014 14:06:51;00:00:01;22.5.2014 14:06:51;0,2;AAC;0,1;AAC;22.5.2014 14:06:51;0,0;AAC;;22.5.2014 14:06:52
268;22.5.2014 14:06:52;00:00:01;22.5.2014 14:06:52;0,3;AAC;0,1;AAC;22.5.2014 14:06:52;0,1;AAC;;22.5.2014 14:06:53
269;22.5.2014 14:06:53;00:00:01;22.5.2014 14:06:54;0,3;AAC;0,1;AAC;22.5.2014 14:06:53;0,1;AAC;;22.5.2014 14:06:54
270;22.5.2014 14:06:54;00:00:01;22.5.2014 14:06:54;0,3;AAC;0,2;AAC;22.5.2014 14:06:54;0,1;AAC;;22.5.2014 14:06:55
271;22.5.2014 14:06:55;00:00:01;22.5.2014 14:06:55;0,3;AAC;0,1;AAC;22.5.2014 14:06:56;0,1;AAC;;22.5.2014 14:06:56
272;22.5.2014 14:06:56;00:00:01;22.5.2014 14:06:56;0,2;AAC;0,2;AAC;22.5.2014 14:06:56;0,1;AAC;;22.5.2014 14:06:57
273;22.5.2014 14:06:57;00:00:01;22.5.2014 14:06:57;0,3;AAC;0,2;AAC;22.5.2014 14:06:57;0,0;AAC;;22.5.2014 14:06:58
274;22.5.2014 14:06:58;00:00:01;22.5.2014 14:06:58;0,3;AAC;0,1;AAC;22.5.2014 14:06:58;0,0;AAC;;22.5.2014 14:06:59
275;22.5.2014 14:06:59;00:00:01;22.5.2014 14:06:59;0,3;AAC;0,1;AAC;22.5.2014 14:06:59;0,0;AAC;;22.5.2014 14:07:00
276;22.5.2014 14:07:00;00:00:01;22.5.2014 14:07:00;0,2;AAC;0,1;AAC;22.5.2014 14:07:00;0,1;AAC;;22.5.2014 14:07:01
277;22.5.2014 14:07:01;00:00:01;22.5.2014 14:07:01;0,3;AAC;0,2;AAC;22.5.2014 14:07:01;0,1;AAC;;22.5.2014 14:07:02
278;22.5.2014 14:07:02;00:00:01;22.5.2014 14:07:02;0,3;AAC;0,2;AAC;22.5.2014 14:07:02;0,1;AAC;;22.5.2014 14:07:03
279;22.5.2014 14:07:03;00:00:01;22.5.2014 14:07:03;0,3;AAC;0,2;AAC;22.5.2014 14:07:04;0,0;AAC;;22.5.2014 14:07:04
280;22.5.2014 14:07:04;00:00:01;22.5.2014 14:07:04;0,2;AAC;0,1;AAC;22.5.2014 14:07:04;0,0;AAC;;22.5.2014 14:07:05
281;22.5.2014 14:07:05;00:00:01;22.5.2014 14:07:06;0,3;AAC;0,1;AAC;22.5.2014 14:07:05;0,1;AAC;;22.5.2014 14:07:06
282;22.5.2014 14:07:06;00:00:01;22.5.2014 14:07:06;0,3;AAC;0,1;AAC;22.5.2014 14:07:07;0,1;AAC;;22.5.2014 14:07:07
283;22.5.2014 14:07:07;00:00:01;22.5.2014 14:07:07;0,2;AAC;0,1;AAC;22.5.2014 14:07:08;0,0;AAC;;22.5.2014 14:07:08
284;22.5.2014 14:07:08;00:00:01;22.5.2014 14:07:08;0,2;AAC;0,2;AAC;22.5.2014 14:07:08;0,0;AAC;;22.5.2014 14:07:09
285;22.5.2014 14:07:09;00:00:01;22.5.2014 14:07:10;0,3;AAC;0,2;AAC;22.5.2014 14:07:09;0,1;AAC;;22.5.2014 14:07:10
286;22.5.2014 14:07:10;00:00:01;22.5.2014 14:07:10;0,3;AAC;0,2;AAC;22.5.2014 14:07:10;0,0;AAC;;22.5.2014 14:07:11
287;22.5.2014 14:07:11;00:00:01;22.5.2014 14:07:11;0,3;AAC;0,1;AAC;22.5.2014 14:07:11;0,0;AAC;;22.5.2014 14:07:12
288;22.5.2014 14:07:12;00:00:01;22.5.2014 14:07:12;0,3;AAC;0,1;AAC;22.5.2014 14:07:12;0,0;AAC;;22.5.2014 14:07:13
289;22.5.2014 14:07:13;00:00:01;22.5.2014 14:07:14;0,3;AAC;0,1;AAC;22.5.2014 14:07:13;0,1;AAC;;22.5.2014 14:07:14
290;22.5.2014 14:07:14;00:00:01;22.5.2014 14:07:14;0,3;AAC;0,2;AAC;22.5.2014 14:07:14;0,1;AAC;;22.5.2014 14:07:15
291;22.5.2014 14:07:15;00:00:01;22.5.2014 14:07:15;0,2;AAC;0,2;AAC;22.5.2014 14:07:16;0,1;AAC;;22.5.2014 14:07:16
292;22.5.2014 14:07:16;00:00:01;22.5.2014 14:07:16;0,2;AAC;0,2;AAC;22.5.2014 14:07:16;0,0;AAC;;22.5.2014 14:07:17
293;22.5.2014 14:07:17;00:00:01;22.5.2014 14:07:17;0,2;AAC;0,1;AAC;22.5.2014 14:07:17;0,0;AAC;;22.5.2014 14:07:18
294;22.5.2014 14:07:18;00:00:01;22.5.2014 14:07:18;0,5;AAC;0,2;AAC;22.5.2014 14:07:18;0,1;AAC;;22.5.2014 14:07:19
295;22.5.2014 14:07:19;00:00:01;22.5.2014 14:07:19;0,3;AAC;0,1;AAC;22.5.2014 14:07:20;0,1;AAC;;22.5.2014 14:07:20
296;22.5.2014 14:07:20;00:00:01;22.5.2014 14:07:20;0,2;AAC;0,1;AAC;22.5.2014 14:07:20;0,1;AAC;;22.5.2014 14:07:21
297;22.5.2014 14:07:21;00:00:01;22.5.2014 14:07:21;0,2;AAC;0,2;AAC;22.5.2014 14:07:21;0,0;AAC;;22.5.2014 14:07:22
298;22.5.2014 14:07:22;00:00:01;22.5.2014 14:07:23;0,3;AAC;0,2;AAC;22.5.2014 14:07:22;0,0;AAC;;22.5.2014 14:07:23
299;22.5.2014 14:07:23;00:00:01;22.5.2014 14:07:23;0,3;AAC;0,1;AAC;22.5.2014 14:07:23;0,0;AAC;;22.5.2014 14:07:24
300;22.5.2014 14:07:24;00:00:01;22.5.2014 14:07:24;0,2;AAC;0,1;AAC;22.5.2014 14:07:24;0,0;AAC;;22.5.2014 14:07:25
301;22.5.2014 14:07:25;00:00:01;22.5.2014 14:07:25;0,2;AAC;0,1;AAC;22.5.2014 14:07:25;0,1;AAC;;22.5.2014 14:07:26
302;22.5.2014 14:07:26;00:00:01;22.5.2014 14:07:27;0,3;AAC;0,1;AAC;22.5.2014 14:07:26;0,1;AAC;;22.5.2014 14:07:27
303;22.5.2014 14:07:27;00:00:01;22.5.2014 14:07:27;0,3;AAC;0,2;AAC;22.5.2014 14:07:27;0,0;AAC;;22.5.2014 14:07:28
304;22.5.2014 14:07:28;00:00:01;22.5.2014 14:07:28;0,3;AAC;0,2;AAC;22.5.2014 14:07:28;0,1;AAC;;22.5.2014 14:07:29
305;22.5.2014 14:07:29;00:00:01;22.5.2014 14:07:29;0,2;AAC;0,1;AAC;22.5.2014 14:07:29;0,0;AAC;;22.5.2014 14:07:30
306;22.5.2014 14:07:30;00:00:01;22.5.2014 14:07:30;0,3;AAC;0,1;AAC;22.5.2014 14:07:30;0,1;AAC;;22.5.2014 14:07:31
307;22.5.2014 14:07:31;00:00:01;22.5.2014 14:07:31;0,3;AAC;0,2;AAC;22.5.2014 14:07:31;0,0;AAC;;22.5.2014 14:07:32
308;22.5.2014 14:07:32;00:00:01;22.5.2014 14:07:32;0,3;AAC;0,1;AAC;22.5.2014 14:07:33;0,1;AAC;;22.5.2014 14:07:33
309;22.5.2014 14:07:33;00:00:01;22.5.2014 14:07:33;0,3;AAC;0,2;AAC;22.5.2014 14:07:33;0,0;AAC;;22.5.2014 14:07:34
310;22.5.2014 14:07:34;00:00:01;22.5.2014 14:07:35;0,2;AAC;0,2;AAC;22.5.2014 14:07:34;0,0;AAC;;22.5.2014 14:07:35
311;22.5.2014 14:07:35;00:00:01;22.5.2014 14:07:35;0,3;AAC;0,2;AAC;22.5.2014 14:07:35;0,0;AAC;;22.5.2014 14:07:36
312;22.5.2014 14:07:36;00:00:01;22.5.2014 14:07:36;0,3;AAC;0,1;AAC;22.5.2014 14:07:36;0,0;AAC;;22.5.2014 14:07:37
313;22.5.2014 14:07:37;00:00:01;22.5.2014 14:07:37;0,3;AAC;0,1;AAC;22.5.2014 14:07:38;0,1;AAC;;22.5.2014 14:07:38
314;22.5.2014 14:07:38;00:00:01;22.5.2014 14:07:39;0,3;AAC;0,1;AAC;22.5.2014 14:07:38;0,1;AAC;;22.5.2014 14:07:39
315;22.5.2014 14:07:39;00:00:01;22.5.2014 14:07:39;0,3;AAC;0,2;AAC;22.5.2014 14:07:39;0,1;AAC;;22.5.2014 14:07:40
316;22.5.2014 14:07:40;00:00:01;22.5.2014 14:07:40;0,3;AAC;0,2;AAC;22.5.2014 14:07:41;0,1;AAC;;22.5.2014 14:07:41
317;22.5.2014 14:07:41;00:00:01;22.5.2014 14:07:41;0,5;AAC;0,4;AAC;22.5.2014 14:07:41;0,1;AAC;;22.5.2014 14:07:42
318;22.5.2014 14:07:42;00:00:01;22.5.2014 14:07:42;0,2;AAC;0,1;AAC;22.5.2014 14:07:42;0,0;AAC;;22.5.2014 14:07:43
