Reading ;Start Time ;Duration ;Max Time ;Max ;;Average ;;Min Time ;Min;;Description ;Stop Time
614;22.5.2014 14:12:49;00:00:01;22.5.2014 14:12:50;411,3;VAC;411,1;VAC;22.5.2014 14:12:49;411,0;VAC;;22.5.2014 14:12:50
615;22.5.2014 14:12:50;00:00:01;22.5.2014 14:12:50;411,4;VAC;411,1;VAC;22.5.2014 14:12:50;410,9;VAC;;22.5.2014 14:12:51
616;22.5.2014 14:12:51;00:00:01;22.5.2014 14:12:51;411,1;VAC;411,0;VAC;22.5.2014 14:12:51;410,9;VAC;;22.5.2014 14:12:52
617;22.5.2014 14:12:52;00:00:01;22.5.2014 14:12:52;411,0;VAC;410,9;VAC;22.5.2014 14:12:53;410,7;VAC;;22.5.2014 14:12:53
618;22.5.2014 14:12:53;00:00:01;22.5.2014 14:12:53;410,9;VAC;410,8;VAC;22.5.2014 14:12:53;410,6;VAC;;22.5.2014 14:12:54
619;22.5.2014 14:12:54;00:00:01;22.5.2014 14:12:54;410,7;VAC;410,6;VAC;22.5.2014 14:12:55;410,3;VAC;;22.5.2014 14:12:55
620;22.5.2014 14:12:55;00:00:01;22.5.2014 14:12:55;410,7;VAC;410,6;VAC;22.5.2014 14:12:55;410,4;VAC;;22.5.2014 14:12:56
621;22.5.2014 14:12:56;00:00:01;22.5.2014 14:12:56;410,8;VAC;410,6;VAC;22.5.2014 14:12:56;410,5;VAC;;22.5.2014 14:12:57
622;22.5.2014 14:12:57;00:00:01;22.5.2014 14:12:57;410,8;VAC;410,7;VAC;22.5.2014 14:12:57;410,6;VAC;;22.5.2014 14:12:58
623;22.5.2014 14:12:58;00:00:01;22.5.2014 14:12:58;410,8;VAC;410,6;VAC;22.5.2014 14:12:59;410,4;VAC;;22.5.2014 14:12:59
624;22.5.2014 14:12:59;00:00:01;22.5.2014 14:12:59;410,6;VAC;410,5;VAC;22.5.2014 14:12:59;410,4;VAC;;22.5.2014 14:13:00
625;22.5.2014 14:13:00;00:00:01;22.5.2014 14:13:00;410,8;VAC;410,8;VAC;22.5.2014 14:13:00;410,7;VAC;;22.5.2014 14:13:01
626;22.5.2014 14:13:01;00:00:01;22.5.2014 14:13:01;410,8;VAC;410,7;VAC;22.5.2014 14:13:01;410,7;VAC;;22.5.2014 14:13:02
627;22.5.2014 14:13:02;00:00:01;22.5.2014 14:13:02;410,8;VAC;410,7;VAC;22.5.2014 14:13:02;410,7;VAC;;22.5.2014 14:13:03
628;22.5.2014 14:13:03;00:00:01;22.5.2014 14:13:03;410,9;VAC;410,8;VAC;22.5.2014 14:13:03;410,7;VAC;;22.5.2014 14:13:04
629;22.5.2014 14:13:04;00:00:01;22.5.2014 14:13:05;411,0;VAC;410,8;VAC;22.5.2014 14:13:04;410,7;VAC;;22.5.2014 14:13:05
630;22.5.2014 14:13:05;00:00:01;22.5.2014 14:13:06;411,1;VAC;411,0;VAC;22.5.2014 14:13:05;410,8;VAC;;22.5.2014 14:13:06
631;22.5.2014 14:13:06;00:00:01;22.5.2014 14:13:06;411,1;VAC;410,9;VAC;22.5.2014 14:13:06;410,9;VAC;;22.5.2014 14:13:07
632;22.5.2014 14:13:07;00:00:01;22.5.2014 14:13:07;411,0;VAC;410,8;VAC;22.5.2014 14:13:07;410,7;VAC;;22.5.2014 14:13:08
633;22.5.2014 14:13:08;00:00:01;22.5.2014 14:13:08;410,7;VAC;410,6;VAC;22.5.2014 14:13:08;410,5;VAC;;22.5.2014 14:13:09
634;22.5.2014 14:13:09;00:00:01;22.5.2014 14:13:09;410,7;VAC;410,6;VAC;22.5.2014 14:13:09;410,5;VAC;;22.5.2014 14:13:10
635;22.5.2014 14:13:10;00:00:01;22.5.2014 14:13:10;410,8;VAC;410,7;VAC;22.5.2014 14:13:10;410,6;VAC;;22.5.2014 14:13:11
636;22.5.2014 14:13:11;00:00:01;22.5.2014 14:13:11;410,9;VAC;410,8;VAC;22.5.2014 14:13:11;410,6;VAC;;22.5.2014 14:13:12
637;22.5.2014 14:13:12;00:00:01;22.5.2014 14:13:13;410,9;VAC;410,8;VAC;22.5.2014 14:13:12;410,6;VAC;;22.5.2014 14:13:13
638;22.5.2014 14:13:13;00:00:01;22.5.2014 14:13:13;410,9;VAC;410,8;VAC;22.5.2014 14:13:13;410,7;VAC;;22.5.2014 14:13:14
639;22.5.2014 14:13:14;00:00:01;22.5.2014 14:13:14;410,9;VAC;410,8;VAC;22.5.2014 14:13:14;410,6;VAC;;22.5.2014 14:13:15
640;22.5.2014 14:13:15;00:00:01;22.5.2014 14:13:15;410,8;VAC;410,7;VAC;22.5.2014 14:13:15;410,6;VAC;;22.5.2014 14:13:16
641;22.5.2014 14:13:16;00:00:01;22.5.2014 14:13:16;410,7;VAC;410,6;VAC;22.5.2014 14:13:16;410,6;VAC;;22.5.2014 14:13:17
642;22.5.2014 14:13:17;00:00:01;22.5.2014 14:13:17;410,7;VAC;410,6;VAC;22.5.2014 14:13:17;410,5;VAC;;22.5.2014 14:13:18
643;22.5.2014 14:13:18;00:00:01;22.5.2014 14:13:18;410,6;VAC;410,5;VAC;22.5.2014 14:13:19;410,2;VAC;;22.5.2014 14:13:19
644;22.5.2014 14:13:19;00:00:01;22.5.2014 14:13:19;410,4;VAC;410,2;VAC;22.5.2014 14:13:19;410,1;VAC;;22.5.2014 14:13:20
645;22.5.2014 14:13:20;00:00:01;22.5.2014 14:13:20;410,4;VAC;410,2;VAC;22.5.2014 14:13:21;409,9;VAC;;22.5.2014 14:13:21
646;22.5.2014 14:13:21;00:00:01;22.5.2014 14:13:21;410,1;VAC;410,0;VAC;22.5.2014 14:13:22;409,8;VAC;;22.5.2014 14:13:22
647;22.5.2014 14:13:22;00:00:01;22.5.2014 14:13:22;410,1;VAC;410,0;VAC;22.5.2014 14:13:22;409,9;VAC;;22.5.2014 14:13:23
648;22.5.2014 14:13:23;00:00:01;22.5.2014 14:13:23;410,1;VAC;410,0;VAC;22.5.2014 14:13:23;409,9;VAC;;22.5.2014 14:13:24
649;22.5.2014 14:13:24;00:00:01;22.5.2014 14:13:25;410,6;VAC;410,4;VAC;22.5.2014 14:13:24;410,2;VAC;;22.5.2014 14:13:25
650;22.5.2014 14:13:25;00:00:01;22.5.2014 14:13:26;410,6;VAC;410,4;VAC;22.5.2014 14:13:25;410,3;VAC;;22.5.2014 14:13:26
651;22.5.2014 14:13:26;00:00:01;22.5.2014 14:13:26;410,8;VAC;410,7;VAC;22.5.2014 14:13:26;410,6;VAC;;22.5.2014 14:13:27
652;22.5.2014 14:13:27;00:00:01;22.5.2014 14:13:27;410,9;VAC;410,7;VAC;22.5.2014 14:13:27;410,6;VAC;;22.5.2014 14:13:28
653;22.5.2014 14:13:28;00:00:01;22.5.2014 14:13:28;410,9;VAC;410,7;VAC;22.5.2014 14:13:29;410,4;VAC;;22.5.2014 14:13:29
654;22.5.2014 14:13:29;00:00:01;22.5.2014 14:13:29;410,7;VAC;410,6;VAC;22.5.2014 14:13:29;410,5;VAC;;22.5.2014 14:13:30
655;22.5.2014 14:13:30;00:00:01;22.5.2014 14:13:30;410,7;VAC;410,6;VAC;22.5.2014 14:13:30;410,4;VAC;;22.5.2014 14:13:31
656;22.5.2014 14:13:31;00:00:01;22.5.2014 14:13:32;410,7;VAC;410,5;VAC;22.5.2014 14:13:31;410,3;VAC;;22.5.2014 14:13:32
657;22.5.2014 14:13:32;00:00:01;22.5.2014 14:13:32;410,7;VAC;410,6;VAC;22.5.2014 14:13:33;410,5;VAC;;22.5.2014 14:13:33
658;22.5.2014 14:13:33;00:00:01;22.5.2014 14:13:33;410,5;VAC;410,5;VAC;22.5.2014 14:13:33;410,3;VAC;;22.5.2014 14:13:34
659;22.5.2014 14:13:34;00:00:01;22.5.2014 14:13:34;410,7;VAC;410,5;VAC;22.5.2014 14:13:34;410,4;VAC;;22.5.2014 14:13:35
660;22.5.2014 14:13:35;00:00:01;22.5.2014 14:13:35;410,8;VAC;410,6;VAC;22.5.2014 14:13:35;410,5;VAC;;22.5.2014 14:13:36
661;22.5.2014 14:13:36;00:00:01;22.5.2014 14:13:36;410,6;VAC;410,5;VAC;22.5.2014 14:13:36;410,4;VAC;;22.5.2014 14:13:37
662;22.5.2014 14:13:37;00:00:01;22.5.2014 14:13:37;410,5;VAC;410,4;VAC;22.5.2014 14:13:37;410,3;VAC;;22.5.2014 14:13:38
663;22.5.2014 14:13:38;00:00:01;22.5.2014 14:13:38;410,5;VAC;410,4;VAC;22.5.2014 14:13:38;410,3;VAC;;22.5.2014 14:13:39
664;22.5.2014 14:13:39;00:00:01;22.5.2014 14:13:39;410,5;VAC;410,4;VAC;22.5.2014 14:13:39;410,3;VAC;;22.5.2014 14:13:40
665;22.5.2014 14:13:40;00:00:01;22.5.2014 14:13:40;410,7;VAC;410,6;VAC;22.5.2014 14:13:41;410,5;VAC;;22.5.2014 14:13:41
666;22.5.2014 14:13:41;00:00:01;22.5.2014 14:13:41;410,7;VAC;410,6;VAC;22.5.2014 14:13:41;410,5;VAC;;22.5.2014 14:13:42
667;22.5.2014 14:13:42;00:00:01;22.5.2014 14:13:42;410,8;VAC;410,7;VAC;22.5.2014 14:13:42;410,6;VAC;;22.5.2014 14:13:43
668;22.5.2014 14:13:43;00:00:01;22.5.2014 14:13:43;410,7;VAC;410,6;VAC;22.5.2014 14:13:43;410,5;VAC;;22.5.2014 14:13:44
669;22.5.2014 14:13:44;00:00:01;22.5.2014 14:13:44;410,5;VAC;410,4;VAC;22.5.2014 14:13:44;410,3;VAC;;22.5.2014 14:13:45
670;22.5.2014 14:13:45;00:00:01;22.5.2014 14:13:45;410,5;VAC;410,4;VAC;22.5.2014 14:13:45;410,3;VAC;;22.5.2014 14:13:46
671;22.5.2014 14:13:46;00:00:01;22.5.2014 14:13:46;410,6;VAC;410,4;VAC;22.5.2014 14:13:46;410,3;VAC;;22.5.2014 14:13:47
672;22.5.2014 14:13:47;00:00:01;22.5.2014 14:13:47;410,4;VAC;410,2;VAC;22.5.2014 14:13:47;410,1;VAC;;22.5.2014 14:13:48
673;22.5.2014 14:13:48;00:00:01;22.5.2014 14:13:48;410,4;VAC;410,3;VAC;22.5.2014 14:13:48;410,3;VAC;;22.5.2014 14:13:49
674;22.5.2014 14:13:49;00:00:01;22.5.2014 14:13:50;410,7;VAC;410,6;VAC;22.5.2014 14:13:49;410,5;VAC;;22.5.2014 14:13:50
675;22.5.2014 14:13:50;00:00:01;22.5.2014 14:13:50;410,7;VAC;410,5;VAC;22.5.2014 14:13:50;410,3;VAC;;22.5.2014 14:13:51
676;22.5.2014 14:13:51;00:00:01;22.5.2014 14:13:51;410,7;VAC;410,6;VAC;22.5.2014 14:13:51;410,5;VAC;;22.5.2014 14:13:52
677;22.5.2014 14:13:52;00:00:01;22.5.2014 14:13:53;410,7;VAC;410,6;VAC;22.5.2014 14:13:52;410,5;VAC;;22.5.2014 14:13:53
678;22.5.2014 14:13:53;00:00:01;22.5.2014 14:13:53;411,0;VAC;410,9;VAC;22.5.2014 14:13:54;410,7;VAC;;22.5.2014 14:13:54
679;22.5.2014 14:13:54;00:00:01;22.5.2014 14:13:54;411,0;VAC;410,9;VAC;22.5.2014 14:13:54;410,8;VAC;;22.5.2014 14:13:55
680;22.5.2014 14:13:55;00:00:01;22.5.2014 14:13:55;411,2;VAC;411,1;VAC;22.5.2014 14:13:56;410,9;VAC;;22.5.2014 14:13:56
681;22.5.2014 14:13:56;00:00:01;22.5.2014 14:13:56;411,0;VAC;410,9;VAC;22.5.2014 14:13:56;410,9;VAC;;22.5.2014 14:13:57
682;22.5.2014 14:13:57;00:00:01;22.5.2014 14:13:57;411,0;VAC;410,9;VAC;22.5.2014 14:13:57;410,7;VAC;;22.5.2014 14:13:58
683;22.5.2014 14:13:58;00:00:01;22.5.2014 14:13:58;411,0;VAC;410,8;VAC;22.5.2014 14:13:58;410,6;VAC;;22.5.2014 14:13:59
684;22.5.2014 14:13:59;00:00:01;22.5.2014 14:13:59;410,8;VAC;410,7;VAC;22.5.2014 14:13:59;410,6;VAC;;22.5.2014 14:14:00
685;22.5.2014 14:14:00;00:00:01;22.5.2014 14:14:00;411,0;VAC;410,9;VAC;22.5.2014 14:14:00;410,8;VAC;;22.5.2014 14:14:01
686;22.5.2014 14:14:01;00:00:01;22.5.2014 14:14:01;411,1;VAC;411,0;VAC;22.5.2014 14:14:01;410,9;VAC;;22.5.2014 14:14:02
687;22.5.2014 14:14:02;00:00:01;22.5.2014 14:14:02;411,1;VAC;410,9;VAC;22.5.2014 14:14:02;410,8;VAC;;22.5.2014 14:14:03
688;22.5.2014 14:14:03;00:00:01;22.5.2014 14:14:03;411,2;VAC;411,1;VAC;22.5.2014 14:14:03;411,0;VAC;;22.5.2014 14:14:04
689;22.5.2014 14:14:04;00:00:01;22.5.2014 14:14:04;411,0;VAC;410,9;VAC;22.5.2014 14:14:05;410,8;VAC;;22.5.2014 14:14:05
690;22.5.2014 14:14:05;00:00:01;22.5.2014 14:14:05;410,7;VAC;410,7;VAC;22.5.2014 14:14:05;410,5;VAC;;22.5.2014 14:14:06
691;22.5.2014 14:14:06;00:00:01;22.5.2014 14:14:06;410,8;VAC;410,7;VAC;22.5.2014 14:14:06;410,6;VAC;;22.5.2014 14:14:07
692;22.5.2014 14:14:07;00:00:01;22.5.2014 14:14:07;410,7;VAC;410,6;VAC;22.5.2014 14:14:08;410,5;VAC;;22.5.2014 14:14:08
693;22.5.2014 14:14:08;00:00:01;22.5.2014 14:14:08;410,6;VAC;410,5;VAC;22.5.2014 14:14:09;410,2;VAC;;22.5.2014 14:14:09
694;22.5.2014 14:14:09;00:00:01;22.5.2014 14:14:09;410,6;VAC;410,4;VAC;22.5.2014 14:14:09;410,2;VAC;;22.5.2014 14:14:10
695;22.5.2014 14:14:10;00:00:01;22.5.2014 14:14:10;410,7;VAC;410,5;VAC;22.5.2014 14:14:10;410,4;VAC;;22.5.2014 14:14:11
696;22.5.2014 14:14:11;00:00:01;22.5.2014 14:14:12;410,8;VAC;410,6;VAC;22.5.2014 14:14:11;410,4;VAC;;22.5.2014 14:14:12
697;22.5.2014 14:14:12;00:00:01;22.5.2014 14:14:12;410,9;VAC;410,7;VAC;22.5.2014 14:14:12;410,5;VAC;;22.5.2014 14:14:13
698;22.5.2014 14:14:13;00:00:01;22.5.2014 14:14:13;410,7;VAC;410,7;VAC;22.5.2014 14:14:13;410,6;VAC;;22.5.2014 14:14:14
699;22.5.2014 14:14:14;00:00:01;22.5.2014 14:14:14;410,6;VAC;410,5;VAC;22.5.2014 14:14:14;410,4;VAC;;22.5.2014 14:14:15
700;22.5.2014 14:14:15;00:00:01;22.5.2014 14:14:15;410,6;VAC;410,5;VAC;22.5.2014 14:14:15;410,5;VAC;;22.5.2014 14:14:16
701;22.5.2014 14:14:16;00:00:01;22.5.2014 14:14:16;410,7;VAC;410,6;VAC;22.5.2014 14:14:16;410,4;VAC;;22.5.2014 14:14:17
702;22.5.2014 14:14:17;00:00:01;22.5.2014 14:14:17;411,0;VAC;410,9;VAC;22.5.2014 14:14:17;410,7;VAC;;22.5.2014 14:14:18
703;22.5.2014 14:14:18;00:00:01;22.5.2014 14:14:18;411,2;VAC;411,0;VAC;22.5.2014 14:14:18;410,9;VAC;;22.5.2014 14:14:19
704;22.5.2014 14:14:19;00:00:01;22.5.2014 14:14:19;411,0;VAC;410,9;VAC;22.5.2014 14:14:19;410,8;VAC;;22.5.2014 14:14:20
705;22.5.2014 14:14:20;00:00:01;22.5.2014 14:14:20;411,1;VAC;411,0;VAC;22.5.2014 14:14:20;410,9;VAC;;22.5.2014 14:14:21
706;22.5.2014 14:14:21;00:00:01;22.5.2014 14:14:22;411,3;VAC;411,1;VAC;22.5.2014 14:14:21;410,9;VAC;;22.5.2014 14:14:22
707;22.5.2014 14:14:22;00:00:01;22.5.2014 14:14:22;411,3;VAC;411,2;VAC;22.5.2014 14:14:22;411,2;VAC;;22.5.2014 14:14:23
708;22.5.2014 14:14:23;00:00:01;22.5.2014 14:14:23;411,2;VAC;411,1;VAC;22.5.2014 14:14:23;411,0;VAC;;22.5.2014 14:14:24
709;22.5.2014 14:14:24;00:00:01;22.5.2014 14:14:24;411,1;VAC;411,0;VAC;22.5.2014 14:14:24;411,0;VAC;;22.5.2014 14:14:25
710;22.5.2014 14:14:25;00:00:01;22.5.2014 14:14:25;411,2;VAC;411,0;VAC;22.5.2014 14:14:25;411,0;VAC;;22.5.2014 14:14:26
711;22.5.2014 14:14:26;00:00:01;22.5.2014 14:14:26;411,1;VAC;411,1;VAC;22.5.2014 14:14:26;411,0;VAC;;22.5.2014 14:14:27
712;22.5.2014 14:14:27;00:00:01;22.5.2014 14:14:27;411,1;VAC;411,1;VAC;22.5.2014 14:14:27;411,0;VAC;;22.5.2014 14:14:28
713;22.5.2014 14:14:28;00:00:01;22.5.2014 14:14:28;411,1;VAC;410,9;VAC;22.5.2014 14:14:29;410,7;VAC;;22.5.2014 14:14:29
714;22.5.2014 14:14:29;00:00:01;22.5.2014 14:14:29;410,9;VAC;410,7;VAC;22.5.2014 14:14:29;410,5;VAC;;22.5.2014 14:14:30
715;22.5.2014 14:14:30;00:00:01;22.5.2014 14:14:30;410,8;VAC;410,7;VAC;22.5.2014 14:14:30;410,6;VAC;;22.5.2014 14:14:31
716;22.5.2014 14:14:31;00:00:01;22.5.2014 14:14:31;410,6;VAC;410,5;VAC;22.5.2014 14:14:31;410,3;VAC;;22.5.2014 14:14:32
717;22.5.2014 14:14:32;00:00:01;22.5.2014 14:14:32;410,5;VAC;410,3;VAC;22.5.2014 14:14:32;410,2;VAC;;22.5.2014 14:14:33
718;22.5.2014 14:14:33;00:00:01;22.5.2014 14:14:34;410,6;VAC;410,4;VAC;22.5.2014 14:14:33;410,3;VAC;;22.5.2014 14:14:34
719;22.5.2014 14:14:34;00:00:01;22.5.2014 14:14:34;410,7;VAC;410,5;VAC;22.5.2014 14:14:34;410,3;VAC;;22.5.2014 14:14:35
720;22.5.2014 14:14:35;00:00:01;22.5.2014 14:14:35;410,5;VAC;410,4;VAC;22.5.2014 14:14:36;410,3;VAC;;22.5.2014 14:14:36
721;22.5.2014 14:14:36;00:00:01;22.5.2014 14:14:36;410,3;VAC;410,2;VAC;22.5.2014 14:14:36;410,1;VAC;;22.5.2014 14:14:37
722;22.5.2014 14:14:37;00:00:01;22.5.2014 14:14:37;410,2;VAC;410,1;VAC;22.5.2014 14:14:37;410,0;VAC;;22.5.2014 14:14:38
723;22.5.2014 14:14:38;00:00:01;22.5.2014 14:14:38;410,7;VAC;410,5;VAC;22.5.2014 14:14:38;410,3;VAC;;22.5.2014 14:14:39
724;22.5.2014 14:14:39;00:00:01;22.5.2014 14:14:40;410,8;VAC;410,6;VAC;22.5.2014 14:14:39;410,5;VAC;;22.5.2014 14:14:40
725;22.5.2014 14:14:40;00:00:01;22.5.2014 14:14:41;410,8;VAC;410,6;VAC;22.5.2014 14:14:40;410,4;VAC;;22.5.2014 14:14:41
726;22.5.2014 14:14:41;00:00:01;22.5.2014 14:14:41;411,0;VAC;410,9;VAC;22.5.2014 14:14:42;410,7;VAC;;22.5.2014 14:14:42
727;22.5.2014 14:14:42;00:00:01;22.5.2014 14:14:42;410,9;VAC;410,8;VAC;22.5.2014 14:14:43;410,5;VAC;;22.5.2014 14:14:43
728;22.5.2014 14:14:43;00:00:01;22.5.2014 14:14:43;410,6;VAC;410,5;VAC;22.5.2014 14:14:43;410,3;VAC;;22.5.2014 14:14:44
729;22.5.2014 14:14:44;00:00:01;22.5.2014 14:14:44;410,9;VAC;410,7;VAC;22.5.2014 14:14:45;410,5;VAC;;22.5.2014 14:14:45
730;22.5.2014 14:14:45;00:00:01;22.5.2014 14:14:45;410,6;VAC;410,6;VAC;22.5.2014 14:14:45;410,4;VAC;;22.5.2014 14:14:46
731;22.5.2014 14:14:46;00:00:01;22.5.2014 14:14:46;410,7;VAC;410,7;VAC;22.5.2014 14:14:46;410,7;VAC;;22.5.2014 14:14:47
732;22.5.2014 14:14:47;00:00:01;22.5.2014 14:14:47;410,9;VAC;410,8;VAC;22.5.2014 14:14:47;410,6;VAC;;22.5.2014 14:14:48
733;22.5.2014 14:14:48;00:00:01;22.5.2014 14:14:48;410,9;VAC;410,8;VAC;22.5.2014 14:14:48;410,7;VAC;;22.5.2014 14:14:49
734;22.5.2014 14:14:49;00:00:01;22.5.2014 14:14:49;411,1;VAC;410,9;VAC;22.5.2014 14:14:49;410,9;VAC;;22.5.2014 14:14:50
735;22.5.2014 14:14:50;00:00:01;22.5.2014 14:14:50;410,9;VAC;410,9;VAC;22.5.2014 14:14:50;410,8;VAC;;22.5.2014 14:14:51
736;22.5.2014 14:14:51;00:00:01;22.5.2014 14:14:51;411,0;VAC;410,8;VAC;22.5.2014 14:14:52;410,6;VAC;;22.5.2014 14:14:52
737;22.5.2014 14:14:52;00:00:01;22.5.2014 14:14:52;410,6;VAC;410,3;VAC;22.5.2014 14:14:52;410,0;VAC;;22.5.2014 14:14:53
738;22.5.2014 14:14:53;00:00:01;22.5.2014 14:14:53;410,6;VAC;410,4;VAC;22.5.2014 14:14:53;410,2;VAC;;22.5.2014 14:14:54
739;22.5.2014 14:14:54;00:00:01;22.5.2014 14:14:54;410,8;VAC;410,7;VAC;22.5.2014 14:14:55;410,5;VAC;;22.5.2014 14:14:55
740;22.5.2014 14:14:55;00:00:01;22.5.2014 14:14:55;410,8;VAC;410,6;VAC;22.5.2014 14:14:55;410,5;VAC;;22.5.2014 14:14:56
741;22.5.2014 14:14:56;00:00:01;22.5.2014 14:14:56;410,9;VAC;410,8;VAC;22.5.2014 14:14:57;410,5;VAC;;22.5.2014 14:14:57
742;22.5.2014 14:14:57;00:00:01;22.5.2014 14:14:58;410,9;VAC;410,8;VAC;22.5.2014 14:14:57;410,6;VAC;;22.5.2014 14:14:58
743;22.5.2014 14:14:58;00:00:01;22.5.2014 14:14:58;411,2;VAC;411,0;VAC;22.5.2014 14:14:58;410,9;VAC;;22.5.2014 14:14:59
744;22.5.2014 14:14:59;00:00:01;22.5.2014 14:14:59;411,2;VAC;411,0;VAC;22.5.2014 14:14:59;410,7;VAC;;22.5.2014 14:15:00
745;22.5.2014 14:15:00;00:00:01;22.5.2014 14:15:00;411,0;VAC;410,8;VAC;22.5.2014 14:15:00;410,6;VAC;;22.5.2014 14:15:01
746;22.5.2014 14:15:01;00:00:01;22.5.2014 14:15:01;410,9;VAC;410,8;VAC;22.5.2014 14:15:01;410,7;VAC;;22.5.2014 14:15:02
747;22.5.2014 14:15:02;00:00:01;22.5.2014 14:15:02;411,0;VAC;410,9;VAC;22.5.2014 14:15:02;410,9;VAC;;22.5.2014 14:15:03
748;22.5.2014 14:15:03;00:00:01;22.5.2014 14:15:03;411,1;VAC;411,0;VAC;22.5.2014 14:15:03;410,9;VAC;;22.5.2014 14:15:04
749;22.5.2014 14:15:04;00:00:01;22.5.2014 14:15:04;411,4;VAC;411,2;VAC;22.5.2014 14:15:04;411,1;VAC;;22.5.2014 14:15:05
750;22.5.2014 14:15:05;00:00:01;22.5.2014 14:15:05;411,5;VAC;411,4;VAC;22.5.2014 14:15:05;411,3;VAC;;22.5.2014 14:15:06
751;22.5.2014 14:15:06;00:00:01;22.5.2014 14:15:06;411,5;VAC;411,5;VAC;22.5.2014 14:15:06;411,4;VAC;;22.5.2014 14:15:07
752;22.5.2014 14:15:07;00:00:01;22.5.2014 14:15:07;411,5;VAC;411,4;VAC;22.5.2014 14:15:07;411,3;VAC;;22.5.2014 14:15:08
753;22.5.2014 14:15:08;00:00:01;22.5.2014 14:15:08;411,5;VAC;411,4;VAC;22.5.2014 14:15:08;411,3;VAC;;22.5.2014 14:15:09
754;22.5.2014 14:15:09;00:00:01;22.5.2014 14:15:09;411,5;VAC;411,4;VAC;22.5.2014 14:15:09;411,2;VAC;;22.5.2014 14:15:10
755;22.5.2014 14:15:10;00:00:01;22.5.2014 14:15:10;411,6;VAC;411,5;VAC;22.5.2014 14:15:10;411,4;VAC;;22.5.2014 14:15:11
756;22.5.2014 14:15:11;00:00:01;22.5.2014 14:15:11;411,7;VAC;411,6;VAC;22.5.2014 14:15:11;411,5;VAC;;22.5.2014 14:15:12
757;22.5.2014 14:15:12;00:00:01;22.5.2014 14:15:12;411,8;VAC;411,7;VAC;22.5.2014 14:15:12;411,6;VAC;;22.5.2014 14:15:13
758;22.5.2014 14:15:13;00:00:01;22.5.2014 14:15:13;411,8;VAC;411,7;VAC;22.5.2014 14:15:13;411,5;VAC;;22.5.2014 14:15:14
759;22.5.2014 14:15:14;00:00:01;22.5.2014 14:15:15;411,7;VAC;411,6;VAC;22.5.2014 14:15:14;411,4;VAC;;22.5.2014 14:15:15
760;22.5.2014 14:15:15;00:00:01;22.5.2014 14:15:16;411,8;VAC;411,6;VAC;22.5.2014 14:15:15;411,5;VAC;;22.5.2014 14:15:16
761;22.5.2014 14:15:16;00:00:01;22.5.2014 14:15:16;411,5;VAC;411,4;VAC;22.5.2014 14:15:16;411,2;VAC;;22.5.2014 14:15:17
762;22.5.2014 14:15:17;00:00:01;22.5.2014 14:15:17;411,4;VAC;411,3;VAC;22.5.2014 14:15:17;411,3;VAC;;22.5.2014 14:15:18
763;22.5.2014 14:15:18;00:00:01;22.5.2014 14:15:18;411,3;VAC;411,2;VAC;22.5.2014 14:15:18;411,1;VAC;;22.5.2014 14:15:19
764;22.5.2014 14:15:19;00:00:01;22.5.2014 14:15:19;411,4;VAC;411,3;VAC;22.5.2014 14:15:19;411,2;VAC;;22.5.2014 14:15:20
765;22.5.2014 14:15:20;00:00:01;22.5.2014 14:15:20;411,3;VAC;411,1;VAC;22.5.2014 14:15:20;411,0;VAC;;22.5.2014 14:15:21
766;22.5.2014 14:15:21;00:00:01;22.5.2014 14:15:21;411,2;VAC;411,1;VAC;22.5.2014 14:15:22;411,0;VAC;;22.5.2014 14:15:22
767;22.5.2014 14:15:22;00:00:01;22.5.2014 14:15:22;411,2;VAC;411,0;VAC;22.5.2014 14:15:22;410,9;VAC;;22.5.2014 14:15:23
768;22.5.2014 14:15:23;00:00:01;22.5.2014 14:15:24;411,4;VAC;411,2;VAC;22.5.2014 14:15:23;411,0;VAC;;22.5.2014 14:15:24
769;22.5.2014 14:15:24;00:00:01;22.5.2014 14:15:24;411,4;VAC;411,3;VAC;22.5.2014 14:15:24;411,2;VAC;;22.5.2014 14:15:25
770;22.5.2014 14:15:25;00:00:01;22.5.2014 14:15:25;411,4;VAC;411,3;VAC;22.5.2014 14:15:26;411,1;VAC;;22.5.2014 14:15:26
771;22.5.2014 14:15:26;00:00:01;22.5.2014 14:15:26;411,3;VAC;411,1;VAC;22.5.2014 14:15:26;411,0;VAC;;22.5.2014 14:15:27
772;22.5.2014 14:15:27;00:00:01;22.5.2014 14:15:27;411,5;VAC;411,3;VAC;22.5.2014 14:15:27;411,2;VAC;;22.5.2014 14:15:28
773;22.5.2014 14:15:28;00:00:01;22.5.2014 14:15:29;411,6;VAC;411,4;VAC;22.5.2014 14:15:28;411,2;VAC;;22.5.2014 14:15:29
774;22.5.2014 14:15:29;00:00:01;22.5.2014 14:15:30;411,7;VAC;411,6;VAC;22.5.2014 14:15:29;411,4;VAC;;22.5.2014 14:15:30
775;22.5.2014 14:15:30;00:00:01;22.5.2014 14:15:30;411,7;VAC;411,7;VAC;22.5.2014 14:15:30;411,6;VAC;;22.5.2014 14:15:31
776;22.5.2014 14:15:31;00:00:01;22.5.2014 14:15:31;411,8;VAC;411,7;VAC;22.5.2014 14:15:31;411,6;VAC;;22.5.2014 14:15:32
777;22.5.2014 14:15:32;00:00:01;22.5.2014 14:15:32;411,6;VAC;411,5;VAC;22.5.2014 14:15:32;411,3;VAC;;22.5.2014 14:15:33
